State,Date,Vehicle Category,Registrations
TN,2023-04-01,THREE WHEELER (Invalid Carriage),0
TN,2023-04-01,THREE WHEELER(NT),2
TN,2023-04-01,THREE WHEELER(T),25
TN,2023-04-01,TWO WHEELER (Invalid Carriage),0
TN,2023-04-01,TWO WHEELER(NT),6432
TN,2023-04-01,TWO WHEELER(T),0
TN,2023-05-01,FOUR WHEELER (Invalid Carriage),0
TN,2023-05-01,HEAVY GOODS VEHICLE,0
TN,2023-05-01,HEAVY MOTOR VEHICLE,0
TN,2023-05-01,HEAVY PASSENGER VEHICLE,0
TN,2023-05-01,LIGHT GOODS VEHICLE,3
TN,2023-05-01,LIGHT MOTOR VEHICLE,470
TN,2023-05-01,LIGHT PASSENGER VEHICLE,3
TN,2023-05-01,MEDIUM GOODS VEHICLE,0
TN,2023-05-01,MEDIUM MOTOR VEHICLE,0
TN,2023-05-01,MEDIUM PASSENGER VEHICLE,0
TN,2023-05-01,OTHER THAN MENTIONED ABOVE,0
TN,2023-05-01,THREE WHEELER (Invalid Carriage),0
TN,2023-05-01,THREE WHEELER(NT),1
TN,2023-05-01,THREE WHEELER(T),31
TN,2023-05-01,TWO WHEELER (Invalid Carriage),0
TN,2023-05-01,TWO WHEELER(NT),10326
TN,2023-05-01,TWO WHEELER(T),0
TN,2023-06-01,FOUR WHEELER (Invalid Carriage),0
TN,2023-06-01,HEAVY GOODS VEHICLE,0
TN,2023-06-01,HEAVY MOTOR VEHICLE,0
TN,2023-06-01,HEAVY PASSENGER VEHICLE,0
TN,2023-06-01,LIGHT GOODS VEHICLE,6
TN,2023-06-01,LIGHT MOTOR VEHICLE,500
TN,2023-06-01,LIGHT PASSENGER VEHICLE,1
TN,2023-06-01,MEDIUM GOODS VEHICLE,0
TN,2023-06-01,MEDIUM MOTOR VEHICLE,0
TN,2023-06-01,MEDIUM PASSENGER VEHICLE,0
TN,2023-06-01,OTHER THAN MENTIONED ABOVE,0
TN,2023-06-01,THREE WHEELER (Invalid Carriage),0
TN,2023-06-01,THREE WHEELER(NT),1
TN,2023-06-01,THREE WHEELER(T),74
TN,2023-06-01,TWO WHEELER (Invalid Carriage),0
TN,2023-06-01,TWO WHEELER(NT),4516
TN,2023-06-01,TWO WHEELER(T),0
TN,2023-07-01,FOUR WHEELER (Invalid Carriage),0
TN,2023-07-01,HEAVY GOODS VEHICLE,0
TN,2023-07-01,HEAVY MOTOR VEHICLE,0
TN,2023-07-01,HEAVY PASSENGER VEHICLE,0
TN,2023-07-01,LIGHT GOODS VEHICLE,7
TN,2023-07-01,LIGHT MOTOR VEHICLE,557
TN,2023-07-01,LIGHT PASSENGER VEHICLE,0
TN,2023-07-01,MEDIUM GOODS VEHICLE,0
TN,2023-07-01,MEDIUM MOTOR VEHICLE,0
TN,2023-07-01,MEDIUM PASSENGER VEHICLE,0
TN,2023-07-01,OTHER THAN MENTIONED ABOVE,0
TN,2023-07-01,THREE WHEELER (Invalid Carriage),0
TN,2023-07-01,THREE WHEELER(NT),1
TN,2023-07-01,THREE WHEELER(T),18
TN,2023-07-01,TWO WHEELER (Invalid Carriage),0
TN,2023-07-01,TWO WHEELER(NT),5782
TN,2023-07-01,TWO WHEELER(T),0
TN,2023-08-01,FOUR WHEELER (Invalid Carriage),0
TN,2023-08-01,HEAVY GOODS VEHICLE,0
TN,2023-08-01,HEAVY MOTOR VEHICLE,0
TN,2023-08-01,HEAVY PASSENGER VEHICLE,17
TN,2023-08-01,LIGHT GOODS VEHICLE,6
TN,2023-08-01,LIGHT MOTOR VEHICLE,456
TN,2023-08-01,LIGHT PASSENGER VEHICLE,51
TN,2023-08-01,MEDIUM GOODS VEHICLE,0
TN,2023-08-01,MEDIUM MOTOR VEHICLE,0
TN,2023-08-01,MEDIUM PASSENGER VEHICLE,0
TN,2023-08-01,OTHER THAN MENTIONED ABOVE,0
TN,2023-08-01,THREE WHEELER (Invalid Carriage),0
TN,2023-08-01,THREE WHEELER(NT),4
TN,2023-08-01,THREE WHEELER(T),22
TN,2023-08-01,TWO WHEELER (Invalid Carriage),0
TN,2023-08-01,TWO WHEELER(NT),6200
TN,2023-08-01,TWO WHEELER(T),0
TN,2023-09-01,FOUR WHEELER (Invalid Carriage),0
TN,2023-09-01,HEAVY GOODS VEHICLE,1
TN,2023-09-01,HEAVY MOTOR VEHICLE,0
TN,2023-09-01,HEAVY PASSENGER VEHICLE,4
TN,2023-09-01,LIGHT GOODS VEHICLE,19
TN,2023-09-01,LIGHT MOTOR VEHICLE,388
TN,2023-09-01,LIGHT PASSENGER VEHICLE,91
TN,2023-09-01,MEDIUM GOODS VEHICLE,0
TN,2023-09-01,MEDIUM MOTOR VEHICLE,0
TN,2023-09-01,MEDIUM PASSENGER VEHICLE,0
TN,2023-09-01,OTHER THAN MENTIONED ABOVE,0
TN,2023-09-01,THREE WHEELER (Invalid Carriage),0
TN,2023-09-01,THREE WHEELER(NT),3
TN,2023-09-01,THREE WHEELER(T),63
TN,2023-09-01,TWO WHEELER (Invalid Carriage),0
TN,2023-09-01,TWO WHEELER(NT),5176
TN,2023-09-01,TWO WHEELER(T),0
TN,2023-10-01,FOUR WHEELER (Invalid Carriage),0
TN,2023-10-01,HEAVY GOODS VEHICLE,0
TN,2023-10-01,HEAVY MOTOR VEHICLE,0
TN,2023-10-01,HEAVY PASSENGER VEHICLE,7
TN,2023-10-01,LIGHT GOODS VEHICLE,33
TN,2023-10-01,LIGHT MOTOR VEHICLE,476
TN,2023-10-01,LIGHT PASSENGER VEHICLE,59
TN,2023-10-01,MEDIUM GOODS VEHICLE,0
TN,2023-10-01,MEDIUM MOTOR VEHICLE,0
TN,2023-10-01,MEDIUM PASSENGER VEHICLE,0
TN,2023-10-01,OTHER THAN MENTIONED ABOVE,0
TN,2023-10-01,THREE WHEELER (Invalid Carriage),0
TN,2023-10-01,THREE WHEELER(NT),2
TN,2023-10-01,THREE WHEELER(T),61
TN,2023-10-01,TWO WHEELER (Invalid Carriage),0
TN,2023-10-01,TWO WHEELER(NT),6506
TN,2023-10-01,TWO WHEELER(T),0
TN,2023-11-01,FOUR WHEELER (Invalid Carriage),0
TN,2023-11-01,HEAVY GOODS VEHICLE,0
TN,2023-11-01,HEAVY MOTOR VEHICLE,0
TN,2023-11-01,HEAVY PASSENGER VEHICLE,16
TN,2023-11-01,LIGHT GOODS VEHICLE,15
TN,2023-11-01,LIGHT MOTOR VEHICLE,523
TN,2023-11-01,LIGHT PASSENGER VEHICLE,49
TN,2023-11-01,MEDIUM GOODS VEHICLE,0
TN,2023-11-01,MEDIUM MOTOR VEHICLE,0
TN,2023-11-01,MEDIUM PASSENGER VEHICLE,0
TN,2023-11-01,OTHER THAN MENTIONED ABOVE,0
TN,2023-11-01,THREE WHEELER (Invalid Carriage),0
TN,2023-11-01,THREE WHEELER(NT),1
TN,2023-11-01,THREE WHEELER(T),88
TN,2023-11-01,TWO WHEELER (Invalid Carriage),0
TN,2023-11-01,TWO WHEELER(NT),7091
TN,2023-11-01,TWO WHEELER(T),0
TN,2023-12-01,FOUR WHEELER (Invalid Carriage),0
TN,2023-12-01,HEAVY GOODS VEHICLE,0
TN,2023-12-01,HEAVY MOTOR VEHICLE,0
TN,2023-12-01,HEAVY PASSENGER VEHICLE,4
TN,2023-12-01,LIGHT GOODS VEHICLE,14
TN,2023-12-01,LIGHT MOTOR VEHICLE,511
TN,2023-12-01,LIGHT PASSENGER VEHICLE,6
TN,2023-12-01,MEDIUM GOODS VEHICLE,0
TN,2023-12-01,MEDIUM MOTOR VEHICLE,0
TN,2023-12-01,MEDIUM PASSENGER VEHICLE,0
TN,2023-12-01,OTHER THAN MENTIONED ABOVE,0
TN,2023-12-01,THREE WHEELER (Invalid Carriage),0
TN,2023-12-01,THREE WHEELER(NT),2
TN,2023-12-01,THREE WHEELER(T),70
TN,2023-12-01,TWO WHEELER (Invalid Carriage),0
TN,2023-12-01,TWO WHEELER(NT),5357
TN,2023-12-01,TWO WHEELER(T),0
TN,2024-01-01,FOUR WHEELER (Invalid Carriage),0
TN,2024-01-01,HEAVY GOODS VEHICLE,0
TN,2024-01-01,HEAVY MOTOR VEHICLE,0
TN,2024-01-01,HEAVY PASSENGER VEHICLE,34
TN,2024-01-01,LIGHT GOODS VEHICLE,29
TN,2024-01-01,LIGHT MOTOR VEHICLE,591
TN,2024-01-01,LIGHT PASSENGER VEHICLE,8
TN,2024-01-01,MEDIUM GOODS VEHICLE,0
TN,2024-01-01,MEDIUM MOTOR VEHICLE,0
TN,2024-01-01,MEDIUM PASSENGER VEHICLE,0
TN,2024-01-01,OTHER THAN MENTIONED ABOVE,0
TN,2024-01-01,THREE WHEELER (Invalid Carriage),0
TN,2024-01-01,THREE WHEELER(NT),3
TN,2024-01-01,THREE WHEELER(T),74
TN,2024-01-01,TWO WHEELER (Invalid Carriage),0
TN,2024-01-01,TWO WHEELER(NT),7578
TN,2024-01-01,TWO WHEELER(T),0
TN,2024-02-01,FOUR WHEELER (Invalid Carriage),0
TN,2024-02-01,HEAVY GOODS VEHICLE,0
TN,2024-02-01,HEAVY MOTOR VEHICLE,0
TN,2024-02-01,HEAVY PASSENGER VEHICLE,15
TN,2024-02-01,LIGHT GOODS VEHICLE,45
TN,2024-02-01,LIGHT MOTOR VEHICLE,576
TN,2024-02-01,LIGHT PASSENGER VEHICLE,19
TN,2024-02-01,MEDIUM GOODS VEHICLE,0
TN,2024-02-01,MEDIUM MOTOR VEHICLE,0
TN,2024-02-01,MEDIUM PASSENGER VEHICLE,0
TN,2024-02-01,OTHER THAN MENTIONED ABOVE,0
TN,2024-02-01,THREE WHEELER (Invalid Carriage),0
TN,2024-02-01,THREE WHEELER(NT),5
TN,2024-02-01,THREE WHEELER(T),98
TN,2024-02-01,TWO WHEELER (Invalid Carriage),0
TN,2024-02-01,TWO WHEELER(NT),8647
TN,2024-02-01,TWO WHEELER(T),0
TN,2024-03-01,FOUR WHEELER (Invalid Carriage),0
TN,2024-03-01,HEAVY GOODS VEHICLE,0
TN,2024-03-01,HEAVY MOTOR VEHICLE,0
TN,2024-03-01,HEAVY PASSENGER VEHICLE,14
TN,2024-03-01,LIGHT GOODS VEHICLE,59
TN,2024-03-01,LIGHT MOTOR VEHICLE,696
TN,2024-03-01,LIGHT PASSENGER VEHICLE,77
TN,2024-03-01,MEDIUM GOODS VEHICLE,0
TN,2024-03-01,MEDIUM MOTOR VEHICLE,0
TN,2024-03-01,MEDIUM PASSENGER VEHICLE,0
TN,2024-03-01,OTHER THAN MENTIONED ABOVE,0
TN,2024-03-01,THREE WHEELER (Invalid Carriage),0
TN,2024-03-01,THREE WHEELER(NT),3
TN,2024-03-01,THREE WHEELER(T),145
TN,2024-03-01,TWO WHEELER (Invalid Carriage),0
TN,2024-03-01,TWO WHEELER(NT),13351
TN,2024-03-01,TWO WHEELER(T),0
TN,2024-04-01,FOUR WHEELER (Invalid Carriage),0
TN,2024-04-01,HEAVY GOODS VEHICLE,0
TN,2024-04-01,HEAVY MOTOR VEHICLE,0
TN,2024-04-01,HEAVY PASSENGER VEHICLE,0
TN,2024-04-01,LIGHT GOODS VEHICLE,18
TN,2024-04-01,LIGHT MOTOR VEHICLE,699
TN,2024-04-01,LIGHT PASSENGER VEHICLE,10
TN,2024-04-01,MEDIUM GOODS VEHICLE,0
TN,2024-04-01,MEDIUM MOTOR VEHICLE,0
TN,2024-04-01,MEDIUM PASSENGER VEHICLE,0
TN,2024-04-01,OTHER THAN MENTIONED ABOVE,0
TN,2024-04-01,THREE WHEELER (Invalid Carriage),0
TN,2024-04-01,THREE WHEELER(NT),3
TN,2024-04-01,THREE WHEELER(T),68
TN,2024-04-01,TWO WHEELER (Invalid Carriage),0
TN,2024-04-01,TWO WHEELER(NT),6753
TN,2024-04-01,TWO WHEELER(T),0
TN,2024-05-01,FOUR WHEELER (Invalid Carriage),1
TN,2024-05-01,HEAVY GOODS VEHICLE,0
TN,2024-05-01,HEAVY MOTOR VEHICLE,0
TN,2024-05-01,HEAVY PASSENGER VEHICLE,11
TN,2024-05-01,LIGHT GOODS VEHICLE,21
TN,2024-05-01,LIGHT MOTOR VEHICLE,601
TN,2024-05-01,LIGHT PASSENGER VEHICLE,20
TN,2024-05-01,MEDIUM GOODS VEHICLE,0
TN,2024-05-01,MEDIUM MOTOR VEHICLE,0
TN,2024-05-01,MEDIUM PASSENGER VEHICLE,0
TN,2024-05-01,OTHER THAN MENTIONED ABOVE,0
TN,2024-05-01,THREE WHEELER (Invalid Carriage),0
TN,2024-05-01,THREE WHEELER(NT),3
TN,2024-05-01,THREE WHEELER(T),51
TN,2024-05-01,TWO WHEELER (Invalid Carriage),0
TN,2024-05-01,TWO WHEELER(NT),7057
TN,2024-05-01,TWO WHEELER(T),0
TN,2024-06-01,FOUR WHEELER (Invalid Carriage),0
TN,2024-06-01,HEAVY GOODS VEHICLE,0
TN,2024-06-01,HEAVY MOTOR VEHICLE,0
TN,2024-06-01,HEAVY PASSENGER VEHICLE,0
TN,2024-06-01,LIGHT GOODS VEHICLE,23
TN,2024-06-01,LIGHT MOTOR VEHICLE,599
TN,2024-06-01,LIGHT PASSENGER VEHICLE,77
TN,2024-06-01,MEDIUM GOODS VEHICLE,0
TN,2024-06-01,MEDIUM MOTOR VEHICLE,0
TN,2024-06-01,MEDIUM PASSENGER VEHICLE,0
TN,2024-06-01,OTHER THAN MENTIONED ABOVE,0
TN,2024-06-01,THREE WHEELER (Invalid Carriage),0
TN,2024-06-01,THREE WHEELER(NT),4
TN,2024-06-01,THREE WHEELER(T),76
TN,2024-06-01,TWO WHEELER (Invalid Carriage),2
TN,2024-06-01,TWO WHEELER(NT),8470
TN,2024-06-01,TWO WHEELER(T),0
TN,2024-07-01,FOUR WHEELER (Invalid Carriage),0
TN,2024-07-01,HEAVY GOODS VEHICLE,0
TN,2024-07-01,HEAVY MOTOR VEHICLE,0
TN,2024-07-01,HEAVY PASSENGER VEHICLE,0
TN,2024-07-01,LIGHT GOODS VEHICLE,21
TN,2024-07-01,LIGHT MOTOR VEHICLE,794
TN,2024-07-01,LIGHT PASSENGER VEHICLE,25
TN,2024-07-01,MEDIUM GOODS VEHICLE,0
TN,2024-07-01,MEDIUM MOTOR VEHICLE,0
TN,2024-07-01,MEDIUM PASSENGER VEHICLE,0
TN,2024-07-01,OTHER THAN MENTIONED ABOVE,0
TN,2024-07-01,THREE WHEELER (Invalid Carriage),0
TN,2024-07-01,THREE WHEELER(NT),9
TN,2024-07-01,THREE WHEELER(T),90
TN,2024-07-01,TWO WHEELER (Invalid Carriage),0
TN,2024-07-01,TWO WHEELER(NT),12856
TN,2024-07-01,TWO WHEELER(T),0
TN,2024-08-01,FOUR WHEELER (Invalid Carriage),0
TN,2024-08-01,HEAVY GOODS VEHICLE,0
TN,2024-08-01,HEAVY MOTOR VEHICLE,0
TN,2024-08-01,HEAVY PASSENGER VEHICLE,0
TN,2024-08-01,LIGHT GOODS VEHICLE,9
TN,2024-08-01,LIGHT MOTOR VEHICLE,691
TN,2024-08-01,LIGHT PASSENGER VEHICLE,13
TN,2024-08-01,MEDIUM GOODS VEHICLE,0
TN,2024-08-01,MEDIUM MOTOR VEHICLE,0
TN,2024-08-01,MEDIUM PASSENGER VEHICLE,0
TN,2024-08-01,OTHER THAN MENTIONED ABOVE,0
TN,2024-08-01,THREE WHEELER (Invalid Carriage),0
TN,2024-08-01,THREE WHEELER(NT),5
TN,2024-08-01,THREE WHEELER(T),52
TN,2024-08-01,TWO WHEELER (Invalid Carriage),1
TN,2024-08-01,TWO WHEELER(NT),9994
TN,2024-08-01,TWO WHEELER(T),0
TN,2024-09-01,FOUR WHEELER (Invalid Carriage),0
TN,2024-09-01,HEAVY GOODS VEHICLE,0
TN,2024-09-01,HEAVY MOTOR VEHICLE,0
TN,2024-09-01,HEAVY PASSENGER VEHICLE,3
TN,2024-09-01,LIGHT GOODS VEHICLE,55
TN,2024-09-01,LIGHT MOTOR VEHICLE,695
TN,2024-09-01,LIGHT PASSENGER VEHICLE,92
TN,2024-09-01,MEDIUM GOODS VEHICLE,0
TN,2024-09-01,MEDIUM MOTOR VEHICLE,0
TN,2024-09-01,MEDIUM PASSENGER VEHICLE,0
TN,2024-09-01,OTHER THAN MENTIONED ABOVE,0
TN,2024-09-01,THREE WHEELER (Invalid Carriage),0
TN,2024-09-01,THREE WHEELER(NT),6
TN,2024-09-01,THREE WHEELER(T),116
TN,2024-09-01,TWO WHEELER (Invalid Carriage),0
TN,2024-09-01,TWO WHEELER(NT),11136
TN,2024-09-01,TWO WHEELER(T),0
TN,2024-10-01,FOUR WHEELER (Invalid Carriage),0
TN,2024-10-01,HEAVY GOODS VEHICLE,3
TN,2024-10-01,HEAVY MOTOR VEHICLE,0
TN,2024-10-01,HEAVY PASSENGER VEHICLE,0
TN,2024-10-01,LIGHT GOODS VEHICLE,48
TN,2024-10-01,LIGHT MOTOR VEHICLE,787
TN,2024-10-01,LIGHT PASSENGER VEHICLE,33
TN,2024-10-01,MEDIUM GOODS VEHICLE,0
TN,2024-10-01,MEDIUM MOTOR VEHICLE,0
TN,2024-10-01,MEDIUM PASSENGER VEHICLE,0
TN,2024-10-01,OTHER THAN MENTIONED ABOVE,0
TN,2024-10-01,THREE WHEELER (Invalid Carriage),0
TN,2024-10-01,THREE WHEELER(NT),11
TN,2024-10-01,THREE WHEELER(T),186
TN,2024-10-01,TWO WHEELER (Invalid Carriage),0
TN,2024-10-01,TWO WHEELER(NT),10204
TN,2024-10-01,TWO WHEELER(T),0
TN,2024-11-01,FOUR WHEELER (Invalid Carriage),1
TN,2024-11-01,HEAVY GOODS VEHICLE,9
TN,2024-11-01,HEAVY MOTOR VEHICLE,0
TN,2024-11-01,HEAVY PASSENGER VEHICLE,0
TN,2024-11-01,LIGHT GOODS VEHICLE,38
TN,2024-11-01,LIGHT MOTOR VEHICLE,831
TN,2024-11-01,LIGHT PASSENGER VEHICLE,74
TN,2024-11-01,MEDIUM GOODS VEHICLE,0
TN,2024-11-01,MEDIUM MOTOR VEHICLE,0
TN,2024-11-01,MEDIUM PASSENGER VEHICLE,0
TN,2024-11-01,OTHER THAN MENTIONED ABOVE,0
TN,2024-11-01,THREE WHEELER (Invalid Carriage),0
TN,2024-11-01,THREE WHEELER(NT),17
TN,2024-11-01,THREE WHEELER(T),190
TN,2024-11-01,TWO WHEELER (Invalid Carriage),0
TN,2024-11-01,TWO WHEELER(NT),11087
TN,2024-11-01,TWO WHEELER(T),0
TN,2024-12-01,FOUR WHEELER (Invalid Carriage),1
TN,2024-12-01,HEAVY GOODS VEHICLE,12
TN,2024-12-01,HEAVY MOTOR VEHICLE,0
TN,2024-12-01,HEAVY PASSENGER VEHICLE,5
TN,2024-12-01,LIGHT GOODS VEHICLE,30
TN,2024-12-01,LIGHT MOTOR VEHICLE,790
TN,2024-12-01,LIGHT PASSENGER VEHICLE,40
TN,2024-12-01,MEDIUM GOODS VEHICLE,0
TN,2024-12-01,MEDIUM MOTOR VEHICLE,0
TN,2024-12-01,MEDIUM PASSENGER VEHICLE,0
TN,2024-12-01,OTHER THAN MENTIONED ABOVE,0
TN,2024-12-01,THREE WHEELER (Invalid Carriage),0
TN,2024-12-01,THREE WHEELER(NT),4
TN,2024-12-01,THREE WHEELER(T),150
TN,2024-12-01,TWO WHEELER (Invalid Carriage),0
TN,2024-12-01,TWO WHEELER(NT),7517
TN,2024-12-01,TWO WHEELER(T),0
TN,2025-01-01,FOUR WHEELER (Invalid Carriage),1
TN,2025-01-01,HEAVY GOODS VEHICLE,1
TN,2025-01-01,HEAVY MOTOR VEHICLE,0
TN,2025-01-01,HEAVY PASSENGER VEHICLE,14
TN,2025-01-01,LIGHT GOODS VEHICLE,46
TN,2025-01-01,LIGHT MOTOR VEHICLE,1082
TN,2025-01-01,LIGHT PASSENGER VEHICLE,121
TN,2025-01-01,MEDIUM GOODS VEHICLE,0
TN,2025-01-01,MEDIUM MOTOR VEHICLE,0
TN,2025-01-01,MEDIUM PASSENGER VEHICLE,0
TN,2025-01-01,OTHER THAN MENTIONED ABOVE,0
TN,2025-01-01,THREE WHEELER (Invalid Carriage),0
TN,2025-01-01,THREE WHEELER(NT),11
TN,2025-01-01,THREE WHEELER(T),188
TN,2025-01-01,TWO WHEELER (Invalid Carriage),0
TN,2025-01-01,TWO WHEELER(NT),11867
TN,2025-01-01,TWO WHEELER(T),0
TN,2025-02-01,FOUR WHEELER (Invalid Carriage),0
TN,2025-02-01,HEAVY GOODS VEHICLE,2
TN,2025-02-01,HEAVY MOTOR VEHICLE,0
TN,2025-02-01,HEAVY PASSENGER VEHICLE,0
TN,2025-02-01,LIGHT GOODS VEHICLE,42
TN,2025-02-01,LIGHT MOTOR VEHICLE,890
TN,2025-02-01,LIGHT PASSENGER VEHICLE,17
TN,2025-02-01,MEDIUM GOODS VEHICLE,0
TN,2025-02-01,MEDIUM MOTOR VEHICLE,0
TN,2025-02-01,MEDIUM PASSENGER VEHICLE,0
TN,2025-02-01,OTHER THAN MENTIONED ABOVE,0
TN,2025-02-01,THREE WHEELER (Invalid Carriage),0
TN,2025-02-01,THREE WHEELER(NT),3
TN,2025-02-01,THREE WHEELER(T),199
TN,2025-02-01,TWO WHEELER (Invalid Carriage),0
TN,2025-02-01,TWO WHEELER(NT),9804
TN,2025-02-01,TWO WHEELER(T),0
TN,2025-03-01,FOUR WHEELER (Invalid Carriage),1
TN,2025-03-01,HEAVY GOODS VEHICLE,11
TN,2025-03-01,HEAVY MOTOR VEHICLE,0
TN,2025-03-01,HEAVY PASSENGER VEHICLE,3
TN,2025-03-01,LIGHT GOODS VEHICLE,44
TN,2025-03-01,LIGHT MOTOR VEHICLE,1072
TN,2025-03-01,LIGHT PASSENGER VEHICLE,70
TN,2025-03-01,MEDIUM GOODS VEHICLE,0
TN,2025-03-01,MEDIUM MOTOR VEHICLE,0
TN,2025-03-01,MEDIUM PASSENGER VEHICLE,0
TN,2025-03-01,OTHER THAN MENTIONED ABOVE,0
TN,2025-03-01,THREE WHEELER (Invalid Carriage),0
TN,2025-03-01,THREE WHEELER(NT),4
TN,2025-03-01,THREE WHEELER(T),288
TN,2025-03-01,TWO WHEELER (Invalid Carriage),0
TN,2025-03-01,TWO WHEELER(NT),11973
TN,2025-03-01,TWO WHEELER(T),0
TN,2025-04-01,FOUR WHEELER (Invalid Carriage),0
TN,2025-04-01,HEAVY GOODS VEHICLE,0
TN,2025-04-01,HEAVY MOTOR VEHICLE,0
TN,2025-04-01,HEAVY PASSENGER VEHICLE,0
TN,2025-04-01,LIGHT GOODS VEHICLE,57
TN,2025-04-01,LIGHT MOTOR VEHICLE,1283
TN,2025-04-01,LIGHT PASSENGER VEHICLE,68
TN,2025-04-01,MEDIUM GOODS VEHICLE,0
TN,2025-04-01,MEDIUM MOTOR VEHICLE,0
TN,2025-04-01,MEDIUM PASSENGER VEHICLE,0
TN,2025-04-01,OTHER THAN MENTIONED ABOVE,0
TN,2025-04-01,THREE WHEELER (Invalid Carriage),0
TN,2025-04-01,THREE WHEELER(NT),7
TN,2025-04-01,THREE WHEELER(T),260
TN,2025-04-01,TWO WHEELER (Invalid Carriage),0
TN,2025-04-01,TWO WHEELER(NT),9830
TN,2025-04-01,TWO WHEELER(T),0
TN,2025-05-01,FOUR WHEELER (Invalid Carriage),0
TN,2025-05-01,HEAVY GOODS VEHICLE,1
TN,2025-05-01,HEAVY MOTOR VEHICLE,0
TN,2025-05-01,HEAVY PASSENGER VEHICLE,50
TN,2025-05-01,LIGHT GOODS VEHICLE,68
TN,2025-05-01,LIGHT MOTOR VEHICLE,1079
TN,2025-05-01,LIGHT PASSENGER VEHICLE,46
TN,2025-05-01,MEDIUM GOODS VEHICLE,0
TN,2025-05-01,MEDIUM MOTOR VEHICLE,0
TN,2025-05-01,MEDIUM PASSENGER VEHICLE,0
TN,2025-05-01,OTHER THAN MENTIONED ABOVE,0
TN,2025-05-01,THREE WHEELER (Invalid Carriage),0
TN,2025-05-01,THREE WHEELER(NT),8
TN,2025-05-01,THREE WHEELER(T),207
TN,2025-05-01,TWO WHEELER (Invalid Carriage),0
TN,2025-05-01,TWO WHEELER(NT),9597
TN,2025-05-01,TWO WHEELER(T),0
TN,2025-06-01,FOUR WHEELER (Invalid Carriage),0
TN,2025-06-01,HEAVY GOODS VEHICLE,0
TN,2025-06-01,HEAVY MOTOR VEHICLE,0
TN,2025-06-01,HEAVY PASSENGER VEHICLE,120
TN,2025-06-01,LIGHT GOODS VEHICLE,52
TN,2025-06-01,LIGHT MOTOR VEHICLE,1333
TN,2025-06-01,LIGHT PASSENGER VEHICLE,28
TN,2025-06-01,MEDIUM GOODS VEHICLE,0
TN,2025-06-01,MEDIUM MOTOR VEHICLE,0
TN,2025-06-01,MEDIUM PASSENGER VEHICLE,0
TN,2025-06-01,OTHER THAN MENTIONED ABOVE,0
TN,2025-06-01,THREE WHEELER (Invalid Carriage),0
TN,2025-06-01,THREE WHEELER(NT),13
TN,2025-06-01,THREE WHEELER(T),317
TN,2025-06-01,TWO WHEELER (Invalid Carriage),0
TN,2025-06-01,TWO WHEELER(NT),11217
TN,2025-06-01,TWO WHEELER(T),0
TN,2025-07-01,FOUR WHEELER (Invalid Carriage),0
TN,2025-07-01,HEAVY GOODS VEHICLE,0
TN,2025-07-01,HEAVY MOTOR VEHICLE,0
TN,2025-07-01,HEAVY PASSENGER VEHICLE,8
TN,2025-07-01,LIGHT GOODS VEHICLE,102
TN,2025-07-01,LIGHT MOTOR VEHICLE,1439
TN,2025-07-01,LIGHT PASSENGER VEHICLE,42
TN,2025-07-01,MEDIUM GOODS VEHICLE,0
TN,2025-07-01,MEDIUM MOTOR VEHICLE,0
TN,2025-07-01,MEDIUM PASSENGER VEHICLE,0
TN,2025-07-01,OTHER THAN MENTIONED ABOVE,0
TN,2025-07-01,THREE WHEELER (Invalid Carriage),0
TN,2025-07-01,THREE WHEELER(NT),10
TN,2025-07-01,THREE WHEELER(T),277
TN,2025-07-01,TWO WHEELER (Invalid Carriage),0
TN,2025-07-01,TWO WHEELER(NT),11430
TN,2025-07-01,TWO WHEELER(T),0
TN,2025-08-01,FOUR WHEELER (Invalid Carriage),0
TN,2025-08-01,HEAVY GOODS VEHICLE,0
TN,2025-08-01,HEAVY MOTOR VEHICLE,0
TN,2025-08-01,HEAVY PASSENGER VEHICLE,21
TN,2025-08-01,LIGHT GOODS VEHICLE,76
TN,2025-08-01,LIGHT MOTOR VEHICLE,1366
TN,2025-08-01,LIGHT PASSENGER VEHICLE,33
TN,2025-08-01,MEDIUM GOODS VEHICLE,0
TN,2025-08-01,MEDIUM MOTOR VEHICLE,0
TN,2025-08-01,MEDIUM PASSENGER VEHICLE,0
TN,2025-08-01,OTHER THAN MENTIONED ABOVE,0
TN,2025-08-01,THREE WHEELER (Invalid Carriage),0
TN,2025-08-01,THREE WHEELER(NT),10
TN,2025-08-01,THREE WHEELER(T),229
TN,2025-08-01,TWO WHEELER (Invalid Carriage),0
TN,2025-08-01,TWO WHEELER(NT),10872
TN,2025-08-01,TWO WHEELER(T),0
TN,2025-09-01,FOUR WHEELER (Invalid Carriage),1
TN,2025-09-01,HEAVY GOODS VEHICLE,0
TN,2025-09-01,HEAVY MOTOR VEHICLE,0
TN,2025-09-01,HEAVY PASSENGER VEHICLE,52
TN,2025-09-01,LIGHT GOODS VEHICLE,99
TN,2025-09-01,LIGHT MOTOR VEHICLE,1803
TN,2025-09-01,LIGHT PASSENGER VEHICLE,49
TN,2025-09-01,MEDIUM GOODS VEHICLE,0
TN,2025-09-01,MEDIUM MOTOR VEHICLE,0
TN,2025-09-01,MEDIUM PASSENGER VEHICLE,0
TN,2025-09-01,OTHER THAN MENTIONED ABOVE,0
